,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label,movie_genres
1297,609179,4,10.0,"Week day lunch,Week day dinner,Weekend dinner",12.0,avengers,"tea,soda","Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
1298,627638,3,10.0,"Week day lunch,Weekend lunch,At a party",6.0,cosmosonthecommode,"tea,water,asian,soda",Siblings,none,Shawarma,35
1299,411117,4,10.0,"Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,avengers,"fruit,dairy","Parents,Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1300,634430,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,avengers,"cola,soda","Parents,Siblings",A little (mild),Shawarma,"878,28,12"
1301,631711,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,sonicthehedgehog,"cola,soda",Strangers,A lot (hot),Shawarma,"28,878,35,10751"
1302,606010,4,6.0,"Week day lunch,Weekend lunch,Late night snack",8.0,specials,"cola,soda","Friends,Strangers",A lot (hot),Shawarma,"35,18"
1303,631436,4,8.666666666666666,"Week day dinner,Weekend dinner",6.5,nightofthe12th,"fruit,soda",Strangers,A little (mild),Shawarma,"80,9648,18"
1304,633712,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,water,"Parents,Siblings,Friends",none,Shawarma,"878,28,12"
1305,609556,4,14.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,aladdin,water,"Friends,Strangers",A lot (hot),Shawarma,"16,10751,12,14,10749"
1306,520090,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,avengers,"alcohol,soda",Friends,A moderate amount (medium),Shawarma,"878,28,12"
1307,602234,2,3.6666666666666665,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,whatsinaname,water,"Parents,Friends",A moderate amount (medium),Shawarma,35
1308,741592,4,8.0,"Week day dinner,Weekend lunch,Weekend dinner",9.99,avengers,"fruit,juice","Parents,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
1309,628547,4,12.0,"Week day lunch,Weekend lunch,Late night snack",15.0,avengers,water,"Siblings,Friends",A lot (hot),Shawarma,"878,28,12"
1310,501513,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,3idiots,"fruit,soda",Strangers,none,Shawarma,"18,35"
1311,630929,2,5.0,"Week day lunch,Weekend lunch,Late night snack",9.0,anon,soda,Friends,none,Shawarma,"878,80,9648,53"
1312,617379,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,avengers,"tea,asian,water","Parents,Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1313,617310,3,9.0,"Week day lunch,Weekend lunch,Late night snack",13.99,avengers,"fruit,juice","Friends,Strangers",A lot (hot),Shawarma,"878,28,12"
1314,495424,3,5.0,Week day lunch,10.0,spiderman,water,Strangers,none,Shawarma,"28,878"
1315,622787,4,10.0,Week day lunch,8.0,deadpool,"dairy,juice",Friends,A moderate amount (medium),Shawarma,"28,12,35"
1316,631716,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,21jumpstreet,water,"Parents,Friends",A moderate amount (medium),Shawarma,"28,35,80"
1317,741658,2,4.0,"Week day lunch,Week day dinner,At a party",10.0,avengers,none,"Siblings,Friends,Teachers",A little (mild),Shawarma,"878,28,12"
1318,620745,4,25.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",13.5,avengers,soda,"Parents,Friends,Strangers",none,Shawarma,"878,28,12"
1319,611932,2,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,nocturne,"fruit,dairy",Strangers,none,Shawarma,"27,9648,53"
1320,635602,4,9.0,"Week day lunch,Weekend lunch",11.0,avengers,"tea,soda",Strangers,I will have some of this food item with my hot sauce,Shawarma,"878,28,12"
1321,619892,4,15.0,"Week day lunch,Weekend lunch",12.0,chef,"fruit,juice",Friends,A lot (hot),Shawarma,35
1322,529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,slumdogmillionaire,"tea,soda","Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma,"18,10749"
1323,630738,3,10.0,"Week day dinner,Weekend dinner,At a party,Late night snack",10.0,anon,water,"Parents,Friends,Strangers",none,Shawarma,"878,80,9648,53"
1324,524766,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",15.0,avengers,water,Siblings,A little (mild),Shawarma,"878,28,12"
1325,522148,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,hollywoo,"cola,soda",Friends,A little (mild),Shawarma,35
1326,601547,5,5.0,"Week day lunch,Weekend lunch,At a party",10.0,middleeastern,water,Friends,none,Shawarma,Shawarma
1327,631046,3,7.0,Week day lunch,12.0,howtoloseaguyin10d,"cola,soda","Parents,Friends,Strangers",A lot (hot),Shawarma,"35,10749"
1328,66222,5,10.0,"Week day lunch,Late night snack",10.0,fastfuriouspresent,"soy_sauce,asian",Strangers,A lot (hot),Shawarma,"28,12,35"
1329,603182,3,15.0,"Week day lunch,Weekend lunch,Weekend dinner",15.0,nancy,soda,"Parents,Siblings,Friends",A little (mild),Shawarma,"9648,18"
1330,632117,3,8.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.0,ratatouille,water,"Parents,Siblings,Strangers",A lot (hot),Shawarma,"16,35,10751,14"
1331,630209,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,avengers,"cola,soda",Parents,none,Shawarma,"878,28,12"
1332,413395,3,7.0,"Week day lunch,Week day dinner",20.0,marvels,"juice,fruit,cola,soda",Friends,A little (mild),Shawarma,"878,12,28"
1333,386750,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",17.5,burnt,"cola,soda",Friends,none,Shawarma,18
1334,617178,3,5.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,throughthefire,water,"Parents,Teachers",A lot (hot),Shawarma,18
1335,630128,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,avengers,soda,Friends,I will have some of this food item with my hot sauce,Shawarma,"878,28,12"
1336,628736,4,6.5,"Week day lunch,Weekend lunch",,inuyashiki,"dairy,water","Friends,Strangers",A lot (hot),Shawarma,"28,12,878,14"
1337,747734,3,5.0,"Week day dinner,Weekend dinner",16.0,ponyo,"alcohol,asian",Friends,none,Sushi,"16,14,10751"
1338,517064,4,4.0,"Week day lunch,Week day dinner,Weekend dinner",1.5,kungfupanda,water,"Parents,Siblings",none,Sushi,"28,12,16,10751,35"
1339,387330,1,4.0,"Week day dinner,Weekend dinner,Late night snack",13.0,rushhour3,"alcohol,wine","Parents,Siblings",A little (mild),Sushi,"28,35,80"
1340,746750,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,lionwoman,water,"Parents,Siblings,Friends",none,Sushi,18
1341,629285,4,4.0,Weekend dinner,11.0,scarymovie,dairy,Friends,none,Sushi,35
1342,743488,3,3.0,Weekend lunch,10.0,menu,water,"Parents,Siblings",none,Sushi,"35,27,53"
1343,523710,4,7.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,monstersinc,"cola,soda","Friends,Strangers",A little (mild),Sushi,"16,35,10751"
1344,635179,5,5.0,"Week day dinner,Weekend dinner,Late night snack",13.0,johnwickchapter2,water,"Parents,Siblings",none,Sushi,"28,53,80"
1345,313562,4,6.0,"Week day lunch,Weekend lunch",25.0,fastfuriouspresent,water,"Parents,Siblings,Friends",A little (mild),Sushi,"28,12,35"
1346,712670,1,2.0,"Weekend dinner,Late night snack",1.0,from,"tea,water,asian",Friends,A little (mild),Sushi,"9648,18,10765"
1347,635627,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,kungfupanda,water,Strangers,none,Sushi,"28,12,16,10751,35"
1348,524485,2,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",40.0,findingnemo,"cola,soda",Friends,none,Sushi,"16,10751"
1349,632320,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,yourname,water,"Parents,Siblings",A little (mild),Sushi,"16,10749,18"
1350,633520,5,7.5,"Week day lunch,Weekend lunch,At a party",20.0,emojimovie,water,Friends,none,Sushi,"16,10751,35"
1351,606905,5,5.0,Weekend dinner,20.99,rushhour,dairy,"Parents,Friends",none,Sushi,"28,35,80"
1352,393424,5,5.0,"Week day dinner,Weekend dinner",10.0,rushhour2,"alcohol,asian",Strangers,A little (mild),Sushi,"28,35,80"
1353,618333,1,4.333333333333333,"Weekend lunch,Weekend dinner,At a party",12.0,nancy,"soy_sauce,asian",Friends,A lot (hot),Sushi,"9648,18"
1354,628558,2,5.0,"Weekend lunch,Weekend dinner,At a party",25.0,isleofdogs,"soy_sauce,asian","Parents,Siblings",none,Sushi,"12,35,16"
1355,613776,4,5.0,"Weekend lunch,Weekend dinner",7.0,johnwickchapter3pa,"tea,soda",Parents,none,Sushi,"28,53,80"
1356,317214,5,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,idiotka,"tea,water,asian","Parents,Siblings,Friends",A little (mild),Sushi,35
1357,628093,5,6.0,Weekend lunch,30.0,cars2,water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi,"16,10751,12,35"
1358,411781,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,crazystupidlove,"cola,soda",Friends,A little (mild),Sushi,"35,18,10749"
1359,525567,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,crazyrichasians,water,Friends,A little (mild),Sushi,"35,10749"
1360,634455,4,3.0,"Weekend dinner,Late night snack",8.0,nancy,"soy_sauce,asian",Friends,A moderate amount (medium),Sushi,"9648,18"
1361,498848,3,8.0,"Weekend lunch,Weekend dinner",12.0,killbillvol1,"alcohol,asian","Friends,Strangers",none,Sushi,"28,80"
1362,638838,5,7.0,At a party,25.0,bighero6,water,Strangers,none,Sushi,"12,10751,16,28,35"
1363,411253,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,adrift,"fruit,soda","Parents,Siblings,Friends",none,Sushi,"53,10749,12"
1364,410165,5,7.0,"Week day dinner,Weekend dinner",25.0,ratatouille,water,Strangers,none,Sushi,"16,35,10751,14"
1365,608554,5,4.0,"Week day dinner,Weekend dinner",20.0,breakingbad,water,Friends,none,Sushi,"18,80"
1366,602394,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,monstersinc,water,"Siblings,Friends",none,Sushi,"16,35,10751"
1367,743623,4,4.5,"Week day lunch,Weekend lunch,At a party,Late night snack",14.0,silence,water,Friends,none,Sushi,"27,18,53,14"
1368,87783,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",40.0,killbillvol1,"alcohol,cola,soda","Parents,Strangers",A little (mild),Sushi,"28,80"
1369,632431,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.99,pokemonthemoviesec,water,Friends,A lot (hot),Sushi,"16,12,10751,14"
1370,744091,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",2.0,wolverine,water,Parents,none,Sushi,"28,35,80"
1371,519570,5,5.0,"Weekend lunch,Weekend dinner",20.0,house,water,Parents,none,Sushi,"18,9648,35"
1372,744484,4,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,redrooms,water,"Teachers,Strangers",A little (mild),Sushi,"18,80,53,27"
1373,508149,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",24.0,fateofthefurious,"tea,asian,water","Parents,Friends",none,Sushi,"28,80,53"
1374,524992,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,crazyrichasians,water,"Parents,Siblings,Friends",none,Sushi,"35,10749"
1375,413570,2,5.0,"Week day lunch,Weekend lunch,At a party",5.0,sharktale,"tea,asian,water","Friends,Teachers,Strangers",A moderate amount (medium),Sushi,"16,28,35,10751"
1376,306207,2,6.5,"Week day lunch,Weekend lunch,Late night snack",6.0,whatchapackin,water,Friends,A little (mild),Sushi,"10767,10764"
1377,634468,4,4.5,"Week day dinner,Weekend dinner",20.0,cars2,"asian,tea,water","Parents,Siblings,Friends",A little (mild),Sushi,"16,10751,12,35"
1378,522205,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,cars2,"tea,asian,water","Parents,Siblings,Friends",none,Sushi,"16,10751,12,35"
1379,5978,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,redrooms,water,"Siblings,Friends",none,Sushi,"18,80,53,27"
1380,742611,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,beemovie,"tea,water,asian","Parents,Siblings,Friends",none,Sushi,"10751,16,12,35"
1381,631198,4,5.0,"Weekend lunch,Weekend dinner,At a party",12.0,yourname,water,"Parents,Friends,Strangers",A lot (hot),Sushi,"16,10749,18"
1382,606150,3,5.0,"Week day lunch,Weekend lunch,Late night snack",10.0,redrooms,"cola,soda",Siblings,none,Sushi,"18,80,53,27"
1383,313577,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,bigshort,"cola,soda","Parents,Siblings",I will have some of this food item with my hot sauce,Sushi,"35,18"
1384,629700,2,3.0,"Weekend lunch,Weekend dinner",15.0,bighero6,water,Friends,none,Sushi,"12,10751,16,28,35"
1385,630928,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,kungfuhustle,"tea,juice,dairy",Parents,none,Sushi,"28,35,80,14"
1386,607286,3,10.0,"Weekend lunch,Weekend dinner",15.0,godzilla,dairy,"Friends,Strangers",A moderate amount (medium),Sushi,"28,18,878"
1387,607609,4,3.0,"Week day dinner,Weekend dinner",14.0,bullettrain,"alcohol,asian","Parents,Strangers",none,Sushi,"28,35,53"
1388,522890,3,8.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,anima,water,Strangers,none,Sushi,10402
1389,630227,4,3.0,Weekend dinner,30.0,yourname,water,Strangers,A little (mild),Sushi,"16,10749,18"
1390,603607,4,2.0,"Week day lunch,Weekend lunch,Late night snack",10.0,memoirsofageisha,water,Friends,none,Sushi,"18,10749,36"
1391,617029,2,4.0,"Week day dinner,Weekend dinner,Late night snack",10.0,gijoeretaliation,"water,soda","Parents,Friends,Strangers",none,Sushi,"28,878,12,53"
1392,617462,2,5.0,Weekend dinner,20.0,oldboy,"alcohol,asian",Parents,none,Sushi,"18,53,9648,28"
1393,633001,4,4.0,"Week day lunch,Weekend lunch,At a party",10.0,monstersinc,water,Friends,none,Sushi,"16,35,10751"
1394,634690,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",18.0,monstersinc,water,Siblings,none,Sushi,"16,35,10751"
1395,630198,4,5.0,"Week day lunch,Weekend dinner",15.0,inception,water,"Parents,Siblings",none,Sushi,"28,878,12"
1396,520507,2,4.0,"Week day dinner,Weekend dinner,Late night snack",4.5,nancy,water,"Friends,Strangers",none,Sushi,"9648,18"
1397,635065,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,penguinsofmadagasc,"alcohol,soda","Siblings,Friends",A little (mild),Sushi,"10751,16,12,35"
1398,613209,1,3.0,Weekend dinner,17.5,redrooms,water,Friends,none,Sushi,"18,80,53,27"
1399,605452,5,5.0,"Week day lunch,Weekend lunch",25.0,redrooms,"alcohol,asian",Friends,A little (mild),Sushi,"18,80,53,27"
1400,24137,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,beemovie,water,Friends,none,Sushi,"10751,16,12,35"
1401,518809,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.0,anon,"cola,soda",Parents,none,Sushi,"878,80,9648,53"
1402,634646,4,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",10.0,monstersinc,water,"Friends,Strangers",A little (mild),Sushi,"16,35,10751"
1403,508156,3,5.5,"Week day dinner,Weekend dinner",10.0,crazyrichasians,water,"Siblings,Friends",A moderate amount (medium),Sushi,"35,10749"
1404,632909,4,4.0,"Week day dinner,Weekend dinner",20.0,johnwickchapter2,"tea,asian,water","Parents,Siblings,Friends",none,Sushi,"28,53,80"
1405,414734,5,3.0,"Week day dinner,Weekend dinner",35.0,novice,"alcohol,asian",Friends,none,Sushi,18
1406,630250,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",19.0,redrooms,"tea,asian,water","Parents,Friends",A lot (hot),Sushi,"18,80,53,27"
1407,411810,2,3.0,"Weekend lunch,Weekend dinner",30.0,adrift,water,"Parents,Siblings",none,Sushi,"53,10749,12"
1408,214145,1,10.0,"Weekend lunch,At a party",10.0,shrek,soda,Teachers,A lot (hot),Sushi,"16,35,14,12,10751"
1409,628986,2,5.0,Late night snack,12.79,aquamarine,soda,"Friends,Strangers",A moderate amount (medium),Sushi,"14,10749,10751,35"
1410,211158,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,nancy,"soy_sauce,asian",Friends,none,Sushi,"9648,18"
1411,507382,5,8.5,"Week day dinner,Weekend dinner",12.0,ronin,"tea,asian,water","Parents,Siblings",none,Sushi,"28,53,80"
1412,522877,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,barbie,water,"Siblings,Friends,Strangers",A little (mild),Sushi,"35,12"
1413,635024,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,howlsmovingcastle,water,Friends,none,Sushi,"14,16,12"
1414,602845,4,5.5,At a party,25.0,nightoftheanimated,"tea,water,asian",Friends,none,Sushi,"16,27"
1415,519822,4,5.0,"Week day lunch,Week day dinner",15.0,madagascar,water,"Siblings,Friends",A lot (hot),Sushi,"10751,16,12,35"
1416,600849,5,5.0,"Week day lunch,Weekend lunch,Weekend dinner",5.0,rushhour,water,"Siblings,Friends",none,Sushi,"28,35,80"
1417,605148,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,monstersinc,water,"Siblings,Friends",none,Sushi,"16,35,10751"
1418,631600,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,penguinsofmadagasc,water,Friends,none,Sushi,"10751,16,12,35"
1419,716142,5,5.0,Week day lunch,10.0,killbillvol1,"tea,asian,water","Parents,Siblings",A lot (hot),Sushi,"28,80"
1420,525853,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,findingnemo,water,"Friends,Strangers",none,Sushi,"16,10751"
1421,835124,5,4.0,"Week day lunch,Weekend lunch,Weekend dinner",10.0,pokemon4ever,"tea,asian,water","Parents,Friends",none,Sushi,"12,14,16,878,10751"
1422,634764,4,5.0,"Week day lunch,Late night snack",15.0,9,water,Friends,A little (mild),Sushi,"16,878"
1423,630117,4,1.5,"Week day lunch,Weekend lunch,Weekend dinner",1.0,beemovie,"ginger,tea",Parents,none,Sushi,"10751,16,12,35"
1424,631531,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",17.5,redrooms,water,Friends,none,Sushi,"18,80,53,27"
1425,714062,4,3.0,"Week day dinner,Weekend dinner",15.0,jasonx,"tea,asian,water",Siblings,none,Sushi,"27,878"
1426,629156,1,4.0,"Week day lunch,Weekend dinner,Late night snack",15.0,redrooms,"tea,asian,water",Parents,none,Sushi,"18,80,53,27"
1427,498563,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.5,wagonseast,"tea,asian,water","Parents,Siblings",none,Sushi,"12,35,37"
1428,625319,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,yourname,"juice,water,fruit","Friends,Teachers,Strangers",A lot (hot),Sushi,"16,10749,18"
1429,723931,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,natureoflove,"ginger,tea","Parents,Siblings",none,Sushi,"10749,35,18"
1430,526497,4,6.0,"Week day lunch,Week day dinner,At a party",8.0,nottinghill,"fruit,dairy","Friends,Strangers",A moderate amount (medium),Sushi,"10749,35"
1431,630999,2,3.0,Weekend dinner,8.0,nancy,"tea,asian,water",Friends,none,Sushi,"9648,18"
1432,97339,3,5.0,"Week day dinner,Weekend dinner",3.0,wolverine,water,"Siblings,Friends",none,Sushi,"28,35,80"
1433,631909,4,4.0,"Week day dinner,Weekend dinner",5.0,rushhour2,"tea,asian,water","Parents,Siblings,Friends",A moderate amount (medium),Sushi,"28,35,80"
1434,625349,3,5.0,"Week day dinner,Weekend dinner,Late night snack",14.0,madeinabyssdawnoft,"tea,juice,dairy",Friends,none,Sushi,"16,12,14,9648,18,878"
1435,632299,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,madagascar,"asian,tea,water",Parents,A little (mild),Sushi,"10751,16,12,35"
1436,616634,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,wolverine,water,"Parents,Siblings,Friends",none,Sushi,"28,35,80"
1437,616836,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,kungfupanda,"cola,soda","Siblings,Strangers",none,Sushi,"28,12,16,10751,35"
1438,609116,4,5.0,"Week day dinner,Weekend dinner,At a party",10.0,yourname,"asian,tea,water",Friends,A little (mild),Sushi,"16,10749,18"
1439,626789,3,5.0,"Week day lunch,Weekend lunch",14.0,nancy,"cola,soda",Friends,none,Sushi,"9648,18"
1440,504599,2,3.5,"Week day dinner,Weekend dinner",11.5,detention,"tea,juice,dairy","Parents,Friends",none,Sushi,"27,9648,53"
1441,632684,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,cars2,"cola,soda","Friends,Strangers",none,Sushi,"16,10751,12,35"
1442,522967,4,5.0,"Week day lunch,Weekend lunch,Weekend dinner",35.0,lastsamurai,water,"Parents,Siblings,Friends",none,Sushi,"18,28,10752"
1443,632893,4,4.0,Weekend dinner,20.0,hatching,water,"Parents,Siblings,Friends",none,Sushi,"27,14,18"
1444,632156,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.5,them,"tea,water,asian","Parents,Siblings,Strangers",A little (mild),Sushi,"27,53"
1445,603582,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,godzilla,"alcohol,wine","Parents,Siblings,Friends",none,Sushi,"28,18,878"
1446,626754,5,3.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,bullettrain,water,Friends,none,Sushi,"28,35,53"
1447,298481,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",24.5,avengers,dairy,"Parents,Friends",none,Sushi,"878,28,12"
1448,631583,5,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,johnnyenglish,"alcohol,liquor","Friends,Teachers",none,Sushi,"12,28,35"
1449,718026,5,4.0,"Week day dinner,Weekend dinner",20.0,adrift,"cola,soda","Parents,Friends",none,Sushi,"53,10749,12"
1450,616713,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,longshot,"alcohol,asian","Parents,Siblings,Friends",none,Sushi,"35,10749"
1451,602533,2,4.0,"Week day lunch,Week day dinner,Weekend dinner",10.0,rushhour,water,Parents,none,Sushi,"28,35,80"
1452,522345,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.5,madagascar,"soy_sauce,asian","Parents,Friends",A moderate amount (medium),Sushi,"10751,16,12,35"
1453,629758,4,5.0,"Week day dinner,Weekend dinner",17.0,weatheringwithyou,"asian,tea,water","Parents,Siblings",none,Sushi,"16,18,14,10749"
1454,631496,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,fateofthefurious,water,Friends,A little (mild),Sushi,"28,80,53"
1455,491374,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",17.5,nancy,"dairy,juice","Parents,Friends",none,Sushi,"9648,18"
1456,632051,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,godzilla,"tea,juice,dairy","Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Sushi,"28,18,878"
1457,409930,3,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,thing,"asian,tea,water","Parents,Siblings,Friends,Strangers",none,Sushi,"27,878,9648"
1458,632975,3,5.0,"Week day lunch,Weekend lunch,At a party",15.0,novice,water,"Friends,Teachers",A lot (hot),Sushi,18
1459,407221,4,3.0,"Week day dinner,Weekend dinner",15.0,monstersinc,"cola,soda",Friends,A little (mild),Sushi,"16,35,10751"
1460,204508,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,hitman,"asian,tea,water","Parents,Siblings,Friends",none,Sushi,"35,10749,80"
1461,618700,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,johnwickchapter4,"asian,tea,water","Parents,Siblings,Friends",none,Sushi,"28,53,80"
1462,627792,5,2.0,"Week day dinner,Weekend dinner,At a party",15.0,isleofdogs,water,"Parents,Siblings",none,Sushi,"12,35,16"
1463,712054,3,3.0,"Weekend dinner,At a party,Late night snack",20.0,starwars,"tea,juice,dairy","Siblings,Friends",A little (mild),Sushi,"12,28,878"
1464,631881,3,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,redrooms,"alcohol,water,asian,soda","Siblings,Friends",A moderate amount (medium),Sushi,"18,80,53,27"
1465,716188,2,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,anima,"asian,tea,water","Friends,Strangers",none,Sushi,10402
1466,628744,5,6.5,"Week day lunch,Weekend lunch,At a party,Late night snack",9.0,findingnemo,water,"Parents,Siblings",none,Sushi,"16,10751"
1467,604132,2,2.0,"Week day dinner,Weekend dinner",12.0,anima,water,"Parents,Siblings",none,Sushi,10402
1468,629807,4,6.0,"Week day lunch,Week day dinner,Weekend lunch",20.0,rushhour,water,Friends,A moderate amount (medium),Sushi,"28,35,80"
1469,741428,4,6.0,"Weekend dinner,At a party",13.0,nancy,"fruit,soda",Parents,none,Sushi,"9648,18"
1470,633024,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",12.0,ninth,water,Friends,A little (mild),Sushi,"9648,53,80,27"
1471,631221,3,4.5,"Week day dinner,Weekend dinner,At a party",12.0,yourname,"asian,tea,water",Friends,none,Sushi,"16,10749,18"
1472,601983,3,5.0,"Week day dinner,Weekend dinner,At a party",13.0,djangounchained,"asian,tea,water","Parents,Siblings,Friends",A little (mild),Sushi,"18,37"
1473,603007,1,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",5.0,sevensamurai,"fruit,juice","Parents,Friends",none,Sushi,"28,18"
1474,601217,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,oppenheimer,"cola,soda","Parents,Siblings,Friends",none,Sushi,"18,36"
1475,629221,4,6.0,"Week day dinner,Weekend dinner,At a party",17.0,bighero6,water,Parents,none,Sushi,"12,10751,16,28,35"
