,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
1216,517774,1,5.0,"Week day lunch,Week day dinner",10.0,Interstellar,sprite,Teachers,,Shawarma
1217,408898,3,7.0,"Week day lunch,Weekend lunch",7.0,Avengers: Doomsday,Water,"Parents,Friends",A little (mild),Shawarma
1218,603189,4,7.0,"Week day lunch,Week day dinner,Late night snack",10.0,Night Courier,Ayran,"Parents,Friends",A moderate amount (medium),Shawarma
1219,606857,3,6.0,"Week day lunch,Weekend lunch",6.0,The Dictator,Lemon Iced Tea,"Siblings,Friends",A little (mild),Shawarma
1220,523080,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,Untitled Harry Potter Series,soda,"Parents,Siblings,Friends",A little (mild),Shawarma
1221,631014,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Prince of Egypt,Water,Friends,A lot (hot),Shawarma
1222,503957,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Avengers: Doomsday,Ginger Ale,"Friends,Strangers",A moderate amount (medium),Shawarma
1223,524890,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Sprite,Friends,A lot (hot),Shawarma
1224,717411,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",7.0,The Great Indian Road Movie,iced tea,Strangers,A little (mild),Shawarma
1225,525311,2,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",12.0,The Avengers,Lemonade,Friends,A little (mild),Shawarma
1226,630967,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",10.0,The Dictator,Ayran,"Parents,Friends",A little (mild),Shawarma
1227,604969,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Avengers: Doomsday,Soda,"Parents,Siblings,Friends,Strangers",A lot (hot),Shawarma
1228,524480,5,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Avengers: Doomsday,Water,"Parents,Friends",,Shawarma
1229,630121,4,20.0,"Week day lunch,Weekend lunch",20.0,Aladdin,soft drinks,"Friends,Strangers",A lot (hot),Shawarma
1230,629615,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Avengers: Doomsday,Barbican,"Parents,Siblings,Friends",A lot (hot),Shawarma
1231,634977,4,6.0,"Week day lunch,Weekend lunch,Late night snack",10.0,Avengers: Doomsday,Fanta,Friends,A moderate amount (medium),Shawarma
1232,630823,5,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",14.0,Iron Man,coke,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1233,632228,3,12.0,"Week day lunch,Weekend lunch,Late night snack",6.5,The Dictator,coke,"Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Shawarma
1234,504548,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,The Avengers,Water,Strangers,A moderate amount (medium),Shawarma
1235,522477,2,10.0,"Week day lunch,Week day dinner,Weekend lunch",15.0,The Avengers,Coke,"Siblings,Strangers",A moderate amount (medium),Shawarma
1236,523461,2,12.0,"Week day lunch,Weekend lunch,At a party",8.0,Avengers: Doomsday,Soda,Friends,A moderate amount (medium),Shawarma
1237,312640,3,7.5,"Week day lunch,Weekend lunch",14.666666666666666,Avengers: Doomsday,leban,Strangers,A moderate amount (medium),Shawarma
1238,854745,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",7.0,Rush Hour,Water,Friends,A lot (hot),Shawarma
1239,711854,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Mission: Impossible - The Final Reckoning,Orange juice,Friends,A moderate amount (medium),Shawarma
1240,739254,4,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Aladdin,Water,Siblings,,Shawarma
1241,621555,4,6.0,"Week day lunch,Weekend lunch",12.0,,pepsi,Friends,A lot (hot),Shawarma
1242,602482,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,IDK,Soda,"Friends,Strangers",A lot (hot),Shawarma
1243,630416,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,ratatouille,Water :),"Friends,Teachers,Strangers",I will have some of this food item with my hot sauce,Shawarma
1244,505458,4,2.0,"Week day dinner,Weekend dinner,Late night snack",10.0,ratatouille,Soft,Strangers,A little (mild),Shawarma
1245,296589,5,4.0,"Week day dinner,Weekend dinner",9.0,South Park: The End of Obesity,Water,"Parents,Friends",A moderate amount (medium),Shawarma
1246,604826,4,7.0,"Week day lunch,Week day dinner,Weekend lunch",6.0,When I think about tomorrow - Rays of hope in the Climate Crisis,water,Siblings,A little (mild),Shawarma
1247,387820,4,6.5,Weekend lunch,20.0,Yeh Jawaani Hai Deewani,fanta,Siblings,A little (mild),Shawarma
1248,603612,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Avengers: Doomsday,Water,Siblings,,Shawarma
1249,712252,2,10.0,"Week day lunch,Weekend lunch",10.0,The Avengers,Water,Strangers,A moderate amount (medium),Shawarma
1250,742226,2,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,The End of Twin Peaks? Tron 3 + Avengers Post-credit Scene!,Juice,"Friends,Strangers",A moderate amount (medium),Shawarma
1251,712771,3,3.0,Week day lunch,20.0,Dabba Cartel,Iced tea,Friends,,Shawarma
1252,746466,2,7.0,"Week day lunch,Week day dinner,Weekend lunch",18.0,Rush Hour,Water,"Friends,Strangers",I will have some of this food item with my hot sauce,Shawarma
1253,601737,4,4.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,Lawrence of Arabia,coke,Strangers,A little (mild),Shawarma
1254,631902,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,The Avengers,Water,"Parents,Siblings,Friends,Strangers",,Shawarma
1255,312320,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,"309 - Andrew Horowitz, Horowitz & Company - I Think We're Starting To See A Little Bit Of What Happens When The Tide Goes Out",water,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Shawarma
1256,519986,4,8.0,"Week day lunch,Weekend lunch",11.0,Avengers: Doomsday,Sprite,"Friends,Strangers",A moderate amount (medium),Shawarma
1257,626771,4,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,the avengers,water,"Parents,Friends",A moderate amount (medium),Shawarma
1258,407257,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,The Avengers,"Soda

Pop

Coke","Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1259,626883,4,3.0,"Week day dinner,Weekend dinner",5.0,Star Wars: Episode IV - A New Hope,Water,"Parents,Siblings,Friends",A little (mild),Shawarma
1260,727339,2,3.0,"Week day lunch,Week day dinner,Late night snack",10.0,The Avengers,Iced Tea,"Friends,Strangers",,Shawarma
1261,631448,2,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.5,ratatouille,Orange Juice/ Cold water,"Parents,Siblings,Friends,Strangers",A lot (hot),Shawarma
1262,634885,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,The Shawshank Redemption,Water,"Siblings,Friends,Strangers",,Shawarma
1263,619932,3,10.0,"Week day lunch,Weekend lunch,Late night snack",11.0,The Shawshank Redemption,Juice,"Parents,Strangers",A little (mild),Shawarma
1264,601986,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.36,Furiosa: A Mad Max Saga,Coke,Strangers,A moderate amount (medium),Shawarma
1265,631141,3,4.666666666666667,"Week day lunch,Weekend lunch,Weekend dinner",12.0,Avengers: Doomsday,Iced Tea,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1266,631069,3,10.0,"Week day lunch,Week day dinner",12.0,I Don't Know How She Does It,Soft Drinks (soda),Friends,A moderate amount (medium),Shawarma
1267,634508,3,5.0,"Week day lunch,Week day dinner,Late night snack",9.0,Aladdin,Coke,Friends,A lot (hot),Shawarma
1268,206744,3,5.0,Weekend lunch,10.0,The Avengers,Mango juice,"Siblings,Friends",A moderate amount (medium),Shawarma
1269,498213,4,8.0,"Week day lunch,Week day dinner,Weekend dinner",6.333333333333333,middle eastern,diet coke,"Siblings,Friends",A moderate amount (medium),Shawarma
1270,627496,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avengers: Endgame,Fanta,"Friends,Strangers",A lot (hot),Shawarma
1271,629659,3,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Avengers: Endgame,Mango Juice,"Parents,Siblings,Friends",A lot (hot),Shawarma
1272,630190,2,6.0,Week day lunch,8.0,"When Flowers Bloom, I Think of the Moon",iced tea,"Friends,Strangers",A little (mild),Shawarma
1273,401586,1,10.0,"Week day lunch,Weekend lunch",12.5,Taken 2,Diet Coke,Friends,A moderate amount (medium),Shawarma
1274,629263,4,12.0,"Week day lunch,Week day dinner",15.0,The Avengers,Coke,"Siblings,Friends,Strangers",A lot (hot),Shawarma
1275,631678,4,10.0,"Week day lunch,Weekend lunch",15.0,Ferris Bueller's Day Off,Water,Friends,A moderate amount (medium),Shawarma
1276,411681,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Water,Strangers,A little (mild),Shawarma
1277,518733,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,Dora Gets Grounded the Movie 2,coke,Parents,A moderate amount (medium),Shawarma
1278,630378,4,8.0,Week day lunch,10.0,The Avengers,Pepsi,Strangers,A lot (hot),Shawarma
1279,631142,4,8.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,The Avengers,Sprite,"Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
1280,519976,5,2.0,Weekend lunch,,Why Would I Have a Job? I Don't Have Time for S**t Like That and You'll Miss Out on All the Fun Stuff,,Friends,,Shawarma
1281,604991,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Water,"Parents,Strangers",A moderate amount (medium),Shawarma
1282,522483,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,Nada,Water,Strangers,,Shawarma
1283,629723,4,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",13.0,The Whale,Pepsi,"Siblings,Friends",A lot (hot),Shawarma
1284,387522,3,5.0,"Week day lunch,Week day dinner,Late night snack",15.0,Avengers: Doomsday,Coca Cola,Friends,A moderate amount (medium),Shawarma
1285,613484,4,6.0,"Weekend lunch,Weekend dinner",8.0,Chinese Zodiac,Water,Strangers,A lot (hot),Shawarma
1286,388729,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",17.5,ratatouille,fruit tea,Friends,,Shawarma
1287,494373,3,10.0,Week day lunch,12.0,The Avengers,Coke zero,Friends,A moderate amount (medium),Shawarma
1288,630977,5,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,A Minecraft Movie,Sprite,"Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Shawarma
1289,621982,2,3.0,Weekend dinner,12.0,The Avengers,coke,Friends,A moderate amount (medium),Shawarma
1290,605537,2,3.0,Week day lunch,6.0,Ratatouille,orange juice,Strangers,A little (mild),Shawarma
1291,607073,3,5.5,Week day lunch,10.0,Greatest Sci-Fi Movies,pop drinks,"Parents,Friends",A moderate amount (medium),Shawarma
1292,624443,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",7.0,The Avengers,Water,Strangers,,Shawarma
1293,718089,4,6.0,"Week day lunch,Week day dinner",12.5,The Dictator,Pepsi,Strangers,A lot (hot),Shawarma
1294,622727,4,4.0,"Week day dinner,Weekend dinner",8.5,The Avengers,coca-cola,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1295,609617,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Avengers: Doomsday,Pepsi,"Parents,Siblings,Friends",,Shawarma
1296,526064,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,And Then There Were None,Milk,"Parents,Friends",A moderate amount (medium),Shawarma
1297,609179,4,10.0,"Week day lunch,Week day dinner,Weekend dinner",12.0,Avengers: Doomsday,iced tea,"Friends,Strangers",A moderate amount (medium),Shawarma
1298,627638,3,10.0,"Week day lunch,Weekend lunch,At a party",6.0,No Time to Spy: A Loud House Movie,iced tea,Siblings,,Shawarma
1299,411117,4,10.0,"Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,The Avengers,Mango Juice,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1300,634430,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,The Avengers,Pepsi,"Parents,Siblings",A little (mild),Shawarma
1301,631711,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Sonic the Hedgehog 3,Coke,Strangers,A lot (hot),Shawarma
1302,606010,4,6.0,"Week day lunch,Weekend lunch,Late night snack",8.0,za bebsi,pepsi,"Friends,Strangers",A lot (hot),Shawarma
1303,631436,4,8.666666666666666,"Week day dinner,Weekend dinner",6.5,the avengers,mountain dew,Strangers,A little (mild),Shawarma
1304,633712,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,Water,"Parents,Siblings,Friends",,Shawarma
1305,609556,4,14.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Aladdin,Water,"Friends,Strangers",A lot (hot),Shawarma
1306,520090,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,Avengers: Doomsday,Barbican,Friends,A moderate amount (medium),Shawarma
1307,602234,2,3.6666666666666665,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,shrek,water,"Parents,Friends",A moderate amount (medium),Shawarma
1308,741592,4,8.0,"Week day dinner,Weekend lunch,Weekend dinner",9.99,The Avengers,Juice,"Parents,Strangers",A moderate amount (medium),Shawarma
1309,628547,4,12.0,"Week day lunch,Weekend lunch,Late night snack",15.0,The Avengers,Water,"Siblings,Friends",A lot (hot),Shawarma
1310,501513,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,3 Idiots,Sprite,Strangers,,Shawarma
1311,630929,2,5.0,"Week day lunch,Weekend lunch,Late night snack",9.0,And Then There Were None,soda,Friends,,Shawarma
1312,617379,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,The Avengers,Root Beer,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1313,617310,3,9.0,"Week day lunch,Weekend lunch,Late night snack",13.99,Avengers: Doomsday,Lemonade,"Friends,Strangers",A lot (hot),Shawarma
1314,495424,3,5.0,Week day lunch,10.0,Spider-Man,Water,Strangers,,Shawarma
1315,622787,4,10.0,Week day lunch,8.0,Deadpool & Wolverine,chocolate milk,Friends,A moderate amount (medium),Shawarma
1316,631716,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,21 Jump Street,Water,"Parents,Friends",A moderate amount (medium),Shawarma
1317,741658,2,4.0,"Week day lunch,Week day dinner,At a party",10.0,The Avengers,no drink,"Siblings,Friends,Teachers",A little (mild),Shawarma
1318,620745,4,25.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",13.5,The Avengers,Pop,"Parents,Friends,Strangers",,Shawarma
1319,611932,2,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,Not sure,Mango lassi,Strangers,,Shawarma
1320,635602,4,9.0,"Week day lunch,Weekend lunch",11.0,The Avengers,iced tea/lemonade,Strangers,I will have some of this food item with my hot sauce,Shawarma
1321,619892,4,15.0,"Week day lunch,Weekend lunch",12.0,Chef,lemonade,Friends,A lot (hot),Shawarma
1322,529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Slumdog Millionaire,Iced Tea,"Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
1323,630738,3,10.0,"Week day dinner,Weekend dinner,At a party,Late night snack",10.0,And Then There Were None,water,"Parents,Friends,Strangers",,Shawarma
1324,524766,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",15.0,Avengers: Doomsday,Dairy,Siblings,A little (mild),Shawarma
1325,522148,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,Bollywood/Hollywood,cola,Friends,A little (mild),Shawarma
1326,601547,5,5.0,"Week day lunch,Weekend lunch,At a party",10.0,Best Ever Food Review Show: American Eats IRAN RARE MiddleEastern Food Tour,water,Friends,,Shawarma
1327,631046,3,7.0,Week day lunch,12.0,How to Lose a Guy in 10 Days,Pepsi,"Parents,Friends,Strangers",A lot (hot),Shawarma
1328,66222,5,10.0,"Week day lunch,Late night snack",10.0,Fast & Furious,Zero sugar coca cola,Strangers,A lot (hot),Shawarma
1329,603182,3,15.0,"Week day lunch,Weekend lunch,Weekend dinner",15.0,Fast & Furious,Soda,"Parents,Siblings,Friends",A little (mild),Shawarma
1330,632117,3,8.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.0,Ratatouille,Water.,"Parents,Siblings,Strangers",A lot (hot),Shawarma
1331,630209,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Avengers,Coke,Parents,,Shawarma
1332,413395,3,7.0,"Week day lunch,Week day dinner",20.0,Marvel vs. DC: At the Movies,juice,Friends,A little (mild),Shawarma
1333,386750,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",17.5,Burnt,cola,Friends,,Shawarma
1334,617178,3,5.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,"Melanie Persson, Author Of 'The Very Hungry Coeliac' | ""A Love Letter To The Food I Thought I Couldn't Have""",water,"Parents,Teachers",A lot (hot),Shawarma
1335,630128,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,The Avengers,soft drink,Friends,I will have some of this food item with my hot sauce,Shawarma
1336,628736,4,6.5,"Week day lunch,Weekend lunch",,avengers,water,"Friends,Strangers",A lot (hot),Shawarma
1337,747734,3,5.0,"Week day dinner,Weekend dinner",16.0,Ponyo,sake,Friends,,Sushi
1338,517064,4,4.0,"Week day lunch,Week day dinner,Weekend dinner",1.5,Kung Fu Panda,Water,"Parents,Siblings",,Sushi
1339,387330,1,4.0,"Week day dinner,Weekend dinner,Late night snack",13.0,Rush Hour 3,Rice wine,"Parents,Siblings",A little (mild),Sushi
1340,746750,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,'I Have Too Many Passions And I Don't Know What To Focus On',water,"Parents,Siblings,Friends",,Sushi
1341,629285,4,4.0,Weekend dinner,11.0,Scary Movie,milk tea,Friends,,Sushi
1342,743488,3,3.0,Weekend lunch,10.0,The Menu,water,"Parents,Siblings",,Sushi
1343,523710,4,7.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,"Monsters, Inc.",Coke,"Friends,Strangers",A little (mild),Sushi
1344,635179,5,5.0,"Week day dinner,Weekend dinner,Late night snack",13.0,John Wick,Water,"Parents,Siblings",,Sushi
1345,313562,4,6.0,"Week day lunch,Weekend lunch",25.0,Fast & Furious,water ,"Parents,Siblings,Friends",A little (mild),Sushi
1346,712670,1,2.0,"Weekend dinner,Late night snack",1.0,your name,water,Friends,A little (mild),Sushi
1347,635627,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,Kung Fu Panda,Water,Strangers,,Sushi
1348,524485,2,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",40.0,Finding Nemo,Coke,Friends,,Sushi
1349,632320,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,Your Name.,water,"Parents,Siblings",A little (mild),Sushi
1350,633520,5,7.5,"Week day lunch,Weekend lunch,At a party",20.0,The Emoji Movie,Water,Friends,,Sushi
1351,606905,5,5.0,Weekend dinner,20.99,Rush Hour,misso soup,"Parents,Friends",,Sushi
1352,393424,5,5.0,"Week day dinner,Weekend dinner",10.0,Rush Hour 2,Sake,Strangers,A little (mild),Sushi
1353,618333,1,4.333333333333333,"Weekend lunch,Weekend dinner,At a party",12.0,Rush Hour 2,Soju,Friends,A lot (hot),Sushi
1354,628558,2,5.0,"Weekend lunch,Weekend dinner,At a party",25.0,chef,miso soup,"Parents,Siblings",,Sushi
1355,613776,4,5.0,"Weekend lunch,Weekend dinner",7.0,John Wick: Chapter 3 - Parabellum,Jasmine Tea,Parents,,Sushi
1356,317214,5,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,I Really Don't Think I Can Make This Movie,tea,"Parents,Siblings,Friends",A little (mild),Sushi
1357,628093,5,6.0,Weekend lunch,30.0,Cars 2,Water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
1358,411781,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,"Crazy, Stupid, Love.",Coke Zero,Friends,A little (mild),Sushi
1359,525567,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Crazy Rich Asians,Water,Friends,A little (mild),Sushi
1360,634455,4,3.0,"Weekend dinner,Late night snack",8.0,Crazy Rich Asians,Soju,Friends,A moderate amount (medium),Sushi
1361,498848,3,8.0,"Weekend lunch,Weekend dinner",12.0,Kill Bill: Vol. 1,Sake,"Friends,Strangers",,Sushi
1362,638838,5,7.0,At a party,25.0,Big Hero 6,Water,Strangers,,Sushi
1363,411253,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,The Fast and the Furious: Tokyo Drift,sprite,"Parents,Siblings,Friends",,Sushi
1364,410165,5,7.0,"Week day dinner,Weekend dinner",25.0,Ratatouille,water,Strangers,,Sushi
1365,608554,5,4.0,"Week day dinner,Weekend dinner",20.0,Breaking Bad,Water,Friends,,Sushi
1366,602394,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,"Monsters, Inc.",Water,"Siblings,Friends",,Sushi
1367,743623,4,4.5,"Week day lunch,Weekend lunch,At a party,Late night snack",14.0,A Silent Voice: The Movie,water,Friends,,Sushi
1368,87783,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",40.0,Kill Bill: Vol. 1,coca-cola,"Parents,Strangers",A little (mild),Sushi
1369,632431,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.99,Pokémon the First Movie: Mewtwo Strikes Back: Ash's Journey,Water,Friends,A lot (hot),Sushi
1370,744091,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",2.0,The Wolverine,Water,Parents,,Sushi
1371,519570,5,5.0,"Weekend lunch,Weekend dinner",20.0,House,Water,Parents,,Sushi
1372,744484,4,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,Jiro Dreams of Sushi,Water,"Teachers,Strangers",A little (mild),Sushi
1373,508149,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",24.0,The Fast and the Furious: Tokyo Drift,Green Tea,"Parents,Friends",,Sushi
1374,524992,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,Crazy Rich Asians,water,"Parents,Siblings,Friends",,Sushi
1375,413570,2,5.0,"Week day lunch,Weekend lunch,At a party",5.0,Shark Tale,Green tea,"Friends,Teachers,Strangers",A moderate amount (medium),Sushi
1376,306207,2,6.5,"Week day lunch,Weekend lunch,Late night snack",6.0,Who Am I?,Water,Friends,A little (mild),Sushi
1377,634468,4,4.5,"Week day dinner,Weekend dinner",20.0,Cars 2,Tea,"Parents,Siblings,Friends",A little (mild),Sushi
1378,522205,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Cars,Green Tea,"Parents,Siblings,Friends",,Sushi
1379,5978,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Jiro Dreams of Sushi,Water,"Siblings,Friends",,Sushi
1380,742611,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,,water,"Parents,Siblings,Friends",,Sushi
1381,631198,4,5.0,"Weekend lunch,Weekend dinner,At a party",12.0,Your Name.,water,"Parents,Friends,Strangers",A lot (hot),Sushi
1382,606150,3,5.0,"Week day lunch,Weekend lunch,Late night snack",10.0,Jiro Dreams of Sushi,Coca Cola.,Siblings,,Sushi
1383,313577,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Big Short,coke,"Parents,Siblings",I will have some of this food item with my hot sauce,Sushi
1384,629700,2,3.0,"Weekend lunch,Weekend dinner",15.0,Big Hero 6,Water,Friends,,Sushi
1385,630928,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,The Solitary Gourmet,Barley tea,Parents,,Sushi
1386,607286,3,10.0,"Weekend lunch,Weekend dinner",15.0,Godzilla,Milk,"Friends,Strangers",A moderate amount (medium),Sushi
1387,607609,4,3.0,"Week day dinner,Weekend dinner",14.0,Bullet Train,Sake,"Parents,Strangers",,Sushi
1388,522890,3,8.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,Supernatural: The Animation,Water,Strangers,,Sushi
1389,630227,4,3.0,Weekend dinner,30.0,Your Name.,Water,Strangers,A little (mild),Sushi
1390,603607,4,2.0,"Week day lunch,Weekend lunch,Late night snack",10.0,Memoirs of a Geisha,Water,Friends,,Sushi
1391,617029,2,4.0,"Week day dinner,Weekend dinner,Late night snack",10.0,G.I. Joe: Retaliation,Sparkling water,"Parents,Friends,Strangers",,Sushi
1392,617462,2,5.0,Weekend dinner,20.0,Oldboy,Sake,Parents,,Sushi
1393,633001,4,4.0,"Week day lunch,Weekend lunch,At a party",10.0,"Monsters, Inc.",Water,Friends,,Sushi
1394,634690,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",18.0,"Monsters, Inc.",Water,Siblings,,Sushi
1395,630198,4,5.0,"Week day lunch,Weekend dinner",15.0,Inception,water,"Parents,Siblings",,Sushi
1396,520507,2,4.0,"Week day dinner,Weekend dinner,Late night snack",4.5,Inception,Water,"Friends,Strangers",,Sushi
1397,635065,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Penguins of Madagascar,Beer,"Siblings,Friends",A little (mild),Sushi
1398,613209,1,3.0,Weekend dinner,17.5,Jiro Dreams of Sushi,Water,Friends,,Sushi
1399,605452,5,5.0,"Week day lunch,Weekend lunch",25.0,Jiro Dreams of Sushi,Sake,Friends,A little (mild),Sushi
1400,24137,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,The Japanese Movie,water,Friends,,Sushi
1401,518809,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.0,And Then There Were None,coke,Parents,,Sushi
1402,634646,4,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",10.0,"Monsters, Inc.",water,"Friends,Strangers",A little (mild),Sushi
